file,name,name_length,is_class,has_underscore,label
github_repos\fastapi\tests\test_response_model_include_exclude.py,test_nested_exclude_simple,26,False,True,used
github_repos\fastapi\tests\test_response_model_include_exclude.py,test_nested_exclude_simple_dict,31,False,True,used
github_repos\fastapi\tests\test_response_model_include_exclude.py,test_nested_include_mixed,25,False,True,used
github_repos\fastapi\tests\test_response_model_include_exclude.py,test_nested_include_mixed_dict,30,False,True,used
github_repos\fastapi\tests\test_response_model_include_exclude.py,Model1,6,True,False,used
github_repos\fastapi\tests\test_response_model_include_exclude.py,Model2,6,True,False,used
github_repos\fastapi\tests\test_response_model_include_exclude.py,Model3,6,True,False,used
github_repos\fastapi\tests\test_response_model_invalid.py,test_invalid_response_model_raises,34,False,True,used
github_repos\fastapi\tests\test_response_model_invalid.py,test_invalid_response_model_sub_type_raises,43,False,True,used
github_repos\fastapi\tests\test_response_model_invalid.py,test_invalid_response_model_in_responses_raises,47,False,True,used
github_repos\fastapi\tests\test_response_model_invalid.py,test_invalid_response_model_sub_type_in_responses_raises,56,False,True,used
github_repos\fastapi\tests\test_response_model_invalid.py,read_root,9,False,True,used
github_repos\fastapi\tests\test_response_model_invalid.py,read_root,9,False,True,used
github_repos\fastapi\tests\test_response_model_invalid.py,read_root,9,False,True,used
github_repos\fastapi\tests\test_response_model_invalid.py,read_root,9,False,True,used
github_repos\fastapi\tests\test_response_model_invalid.py,NonPydanticModel,16,True,False,unused
github_repos\fastapi\tests\test_response_model_sub_types.py,valid1,6,False,False,used
github_repos\fastapi\tests\test_response_model_sub_types.py,valid2,6,False,False,used
github_repos\fastapi\tests\test_response_model_sub_types.py,valid3,6,False,False,used
github_repos\fastapi\tests\test_response_model_sub_types.py,valid4,6,False,False,used
github_repos\fastapi\tests\test_response_model_sub_types.py,test_path_operations,20,False,True,used
github_repos\fastapi\tests\test_response_model_sub_types.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_response_model_sub_types.py,Model,5,True,False,used
github_repos\fastapi\tests\test_return_none_stringified_annotations.py,test_no_content,15,False,True,used
github_repos\fastapi\tests\test_return_none_stringified_annotations.py,return_no_content,17,False,True,used
github_repos\fastapi\tests\test_router_events.py,state,5,False,False,used
github_repos\fastapi\tests\test_router_events.py,test_router_events,18,False,True,used
github_repos\fastapi\tests\test_router_events.py,test_app_lifespan_state,23,False,True,used
github_repos\fastapi\tests\test_router_events.py,test_router_nested_lifespan_state,33,False,True,used
github_repos\fastapi\tests\test_router_events.py,test_router_nested_lifespan_state_overriding_by_parent,54,False,True,used
github_repos\fastapi\tests\test_router_events.py,test_merged_no_return_lifespans_return_none,43,False,True,used
github_repos\fastapi\tests\test_router_events.py,test_merged_mixed_state_lifespans,33,False,True,used
github_repos\fastapi\tests\test_router_events.py,main,4,False,False,used
github_repos\fastapi\tests\test_router_events.py,app_startup,11,False,True,used
github_repos\fastapi\tests\test_router_events.py,app_shutdown,12,False,True,used
github_repos\fastapi\tests\test_router_events.py,router_startup,14,False,True,used
github_repos\fastapi\tests\test_router_events.py,router_shutdown,15,False,True,used
github_repos\fastapi\tests\test_router_events.py,sub_router_startup,18,False,True,used
github_repos\fastapi\tests\test_router_events.py,sub_router_shutdown,19,False,True,used
github_repos\fastapi\tests\test_router_events.py,main,4,False,False,used
github_repos\fastapi\tests\test_router_events.py,main,4,False,False,used
github_repos\fastapi\tests\test_router_events.py,State,5,True,False,used
github_repos\fastapi\tests\test_router_prefix_with_template.py,read_user,9,False,True,used
github_repos\fastapi\tests\test_router_prefix_with_template.py,test_get,8,False,True,used
github_repos\fastapi\tests\test_router_redirect_slashes.py,test_redirect_slashes_enabled,29,False,True,used
github_repos\fastapi\tests\test_router_redirect_slashes.py,test_redirect_slashes_disabled,30,False,True,used
github_repos\fastapi\tests\test_router_redirect_slashes.py,hello_page,10,False,True,used
github_repos\fastapi\tests\test_router_redirect_slashes.py,hello_page,10,False,True,used
github_repos\fastapi\tests\test_route_scope.py,test_get,8,False,True,used
github_repos\fastapi\tests\test_route_scope.py,test_invalid_method_doesnt_match,32,False,True,used
github_repos\fastapi\tests\test_route_scope.py,test_invalid_path_doesnt_match,30,False,True,used
github_repos\fastapi\tests\test_route_scope.py,test_websocket,14,False,True,used
github_repos\fastapi\tests\test_route_scope.py,test_websocket_invalid_path_doesnt_match,40,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,create_app,10,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,test_call_api,13,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,schema_extra,12,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,examples,8,False,False,used
github_repos\fastapi\tests\test_schema_extra_examples.py,path_examples,13,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,query_examples,14,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,header_examples,15,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,cookie_examples,15,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,example,7,False,False,used
github_repos\fastapi\tests\test_schema_extra_examples.py,example_examples,16,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,path_example,12,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,path_example_examples,21,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,query_example,13,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,query_example_examples,22,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,header_example,14,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,header_example_examples,23,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,cookie_example,14,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,cookie_example_examples,23,False,True,used
github_repos\fastapi\tests\test_schema_extra_examples.py,Item,4,True,False,used
github_repos\fastapi\tests\test_schema_extra_examples.py,Config,6,True,False,unused
github_repos\fastapi\tests\test_security_api_key_cookie.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie.py,test_security_api_key,21,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie.py,test_security_api_key_no_key,28,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_api_key_cookie_description.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie_description.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie_description.py,test_security_api_key,21,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie_description.py,test_security_api_key_no_key,28,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie_description.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_api_key_cookie_optional.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie_optional.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie_optional.py,test_security_api_key,21,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie_optional.py,test_security_api_key_no_key,28,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie_optional.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_api_key_cookie_optional.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_api_key_header.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_api_key_header.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_api_key_header.py,test_security_api_key,21,False,True,used
github_repos\fastapi\tests\test_security_api_key_header.py,test_security_api_key_no_key,28,False,True,used
github_repos\fastapi\tests\test_security_api_key_header.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_api_key_header.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_api_key_header_description.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_api_key_header_description.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_api_key_header_description.py,test_security_api_key,21,False,True,used
github_repos\fastapi\tests\test_security_api_key_header_description.py,test_security_api_key_no_key,28,False,True,used
github_repos\fastapi\tests\test_security_api_key_header_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_api_key_header_description.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_api_key_header_optional.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_api_key_header_optional.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_api_key_header_optional.py,test_security_api_key,21,False,True,used
github_repos\fastapi\tests\test_security_api_key_header_optional.py,test_security_api_key_no_key,28,False,True,used
github_repos\fastapi\tests\test_security_api_key_header_optional.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_api_key_header_optional.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_api_key_query.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_api_key_query.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_api_key_query.py,test_security_api_key,21,False,True,used
github_repos\fastapi\tests\test_security_api_key_query.py,test_security_api_key_no_key,28,False,True,used
github_repos\fastapi\tests\test_security_api_key_query.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_api_key_query.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_api_key_query_description.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_api_key_query_description.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_api_key_query_description.py,test_security_api_key,21,False,True,used
github_repos\fastapi\tests\test_security_api_key_query_description.py,test_security_api_key_no_key,28,False,True,used
github_repos\fastapi\tests\test_security_api_key_query_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_api_key_query_description.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_api_key_query_optional.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_api_key_query_optional.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_api_key_query_optional.py,test_security_api_key,21,False,True,used
github_repos\fastapi\tests\test_security_api_key_query_optional.py,test_security_api_key_no_key,28,False,True,used
github_repos\fastapi\tests\test_security_api_key_query_optional.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_api_key_query_optional.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_http_base.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_base.py,test_security_http_base,23,False,True,used
github_repos\fastapi\tests\test_security_http_base.py,test_security_http_base_no_credentials,38,False,True,used
github_repos\fastapi\tests\test_security_http_base.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_base_description.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_base_description.py,test_security_http_base,23,False,True,used
github_repos\fastapi\tests\test_security_http_base_description.py,test_security_http_base_no_credentials,38,False,True,used
github_repos\fastapi\tests\test_security_http_base_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_base_optional.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_base_optional.py,test_security_http_base,23,False,True,used
github_repos\fastapi\tests\test_security_http_base_optional.py,test_security_http_base_no_credentials,38,False,True,used
github_repos\fastapi\tests\test_security_http_base_optional.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,test_security_http_basic,24,False,True,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,test_security_http_basic_no_credentials,39,False,True,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,test_security_http_basic_invalid_credentials,44,False,True,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,test_security_http_basic_non_basic_credentials,46,False,True,used
github_repos\fastapi\tests\test_security_http_basic_optional.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,test_security_http_basic,24,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,test_security_http_basic_no_credentials,39,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,test_security_http_basic_invalid_credentials,44,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,test_security_http_basic_non_basic_credentials,46,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,test_security_http_basic,24,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,test_security_http_basic_no_credentials,39,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,test_security_http_basic_invalid_credentials,44,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,test_security_http_basic_non_basic_credentials,46,False,True,used
github_repos\fastapi\tests\test_security_http_basic_realm_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_bearer.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_bearer.py,test_security_http_bearer,25,False,True,used
github_repos\fastapi\tests\test_security_http_bearer.py,test_security_http_bearer_no_credentials,40,False,True,used
github_repos\fastapi\tests\test_security_http_bearer.py,test_security_http_bearer_incorrect_scheme_credentials,54,False,True,used
github_repos\fastapi\tests\test_security_http_bearer.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_bearer_description.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_bearer_description.py,test_security_http_bearer,25,False,True,used
github_repos\fastapi\tests\test_security_http_bearer_description.py,test_security_http_bearer_no_credentials,40,False,True,used
github_repos\fastapi\tests\test_security_http_bearer_description.py,test_security_http_bearer_incorrect_scheme_credentials,54,False,True,used
github_repos\fastapi\tests\test_security_http_bearer_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_bearer_optional.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_bearer_optional.py,test_security_http_bearer,25,False,True,used
github_repos\fastapi\tests\test_security_http_bearer_optional.py,test_security_http_bearer_no_credentials,40,False,True,used
github_repos\fastapi\tests\test_security_http_bearer_optional.py,test_security_http_bearer_incorrect_scheme_credentials,54,False,True,used
github_repos\fastapi\tests\test_security_http_bearer_optional.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_digest.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_digest.py,test_security_http_digest,25,False,True,used
github_repos\fastapi\tests\test_security_http_digest.py,test_security_http_digest_no_credentials,40,False,True,used
github_repos\fastapi\tests\test_security_http_digest.py,test_security_http_digest_incorrect_scheme_credentials,54,False,True,used
github_repos\fastapi\tests\test_security_http_digest.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_digest_description.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_digest_description.py,test_security_http_digest,25,False,True,used
github_repos\fastapi\tests\test_security_http_digest_description.py,test_security_http_digest_no_credentials,40,False,True,used
github_repos\fastapi\tests\test_security_http_digest_description.py,test_security_http_digest_incorrect_scheme_credentials,54,False,True,used
github_repos\fastapi\tests\test_security_http_digest_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_http_digest_optional.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_http_digest_optional.py,test_security_http_digest,25,False,True,used
github_repos\fastapi\tests\test_security_http_digest_optional.py,test_security_http_digest_no_credentials,40,False,True,used
github_repos\fastapi\tests\test_security_http_digest_optional.py,test_security_http_digest_incorrect_scheme_credentials,54,False,True,used
github_repos\fastapi\tests\test_security_http_digest_optional.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,login,5,False,False,used
github_repos\fastapi\tests\test_security_oauth2.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,test_security_oauth2,20,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,test_security_oauth2_password_other_header,42,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,test_security_oauth2_password_bearer_no_header,46,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,test_strict_login_no_data,25,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,test_strict_login_no_grant_type,31,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,test_strict_login_incorrect_grant_type,38,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,test_strict_login_correct_grant_type,36,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_oauth2.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer.py,test_no_token,13,False,True,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer.py,test_incorrect_token,20,False,True,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer.py,test_token,10,False,True,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer_description.py,test_no_token,13,False,True,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer_description.py,test_incorrect_token,20,False,True,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer_description.py,test_token,10,False,True,used
github_repos\fastapi\tests\test_security_oauth2_authorization_code_bearer_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,login,5,False,False,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,read_users_me,13,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_security_oauth2,20,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_security_oauth2_password_other_header,42,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_security_oauth2_password_bearer_no_header,46,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_strict_login_no_data,25,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_strict_login_no_grant_type,31,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_strict_login_incorrect_grant_type,38,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_strict_login_correct_data,30,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,login,5,False,False,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,read_users_me,13,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_security_oauth2,20,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_security_oauth2_password_other_header,42,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_security_oauth2_password_bearer_no_header,46,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_strict_login_None,22,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_strict_login_no_grant_type,31,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_strict_login_incorrect_grant_type,38,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_strict_login_correct_correct_grant_type,44,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_oauth2_optional_description.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional.py,test_no_token,13,False,True,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional.py,test_token,10,False,True,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional.py,test_incorrect_token,20,False,True,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional_description.py,test_no_token,13,False,True,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional_description.py,test_token,10,False,True,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional_description.py,test_incorrect_token,20,False,True,used
github_repos\fastapi\tests\test_security_oauth2_password_bearer_optional_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_openid_connect.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_openid_connect.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_openid_connect.py,test_security_oauth2,20,False,True,used
github_repos\fastapi\tests\test_security_openid_connect.py,test_security_oauth2_password_other_header,42,False,True,used
github_repos\fastapi\tests\test_security_openid_connect.py,test_security_oauth2_password_bearer_no_header,46,False,True,used
github_repos\fastapi\tests\test_security_openid_connect.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_openid_connect.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,test_security_oauth2,20,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,test_security_oauth2_password_other_header,42,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,test_security_oauth2_password_bearer_no_header,46,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_description.py,User,4,True,False,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,get_current_user,16,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,read_current_user,17,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,test_security_oauth2,20,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,test_security_oauth2_password_other_header,42,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,test_security_oauth2_password_bearer_no_header,46,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_security_openid_connect_optional.py,User,4,True,False,used
github_repos\fastapi\tests\test_serialize_response.py,get_valid,9,False,True,used
github_repos\fastapi\tests\test_serialize_response.py,get_coerce,10,False,True,used
github_repos\fastapi\tests\test_serialize_response.py,get_validlist,13,False,True,used
github_repos\fastapi\tests\test_serialize_response.py,test_valid,10,False,True,used
github_repos\fastapi\tests\test_serialize_response.py,test_coerce,11,False,True,used
github_repos\fastapi\tests\test_serialize_response.py,test_validlist,14,False,True,used
github_repos\fastapi\tests\test_serialize_response.py,Item,4,True,False,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_valid,9,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_object,10,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_coerce,10,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_validlist,13,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_objectlist,14,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_no_response_model_object,28,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,get_no_response_model_objectlist,32,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_valid,10,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_object,11,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_coerce,11,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_validlist,14,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_objectlist,15,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_no_response_model_object,29,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,test_no_response_model_objectlist,33,False,True,used
github_repos\fastapi\tests\test_serialize_response_dataclass.py,Item,4,True,False,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_valid,9,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_coerce,10,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_validlist,13,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_validdict,13,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_valid_exclude_unset,23,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_coerce_exclude_unset,24,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_validlist_exclude_unset,27,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,get_validdict_exclude_unset,27,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_valid,10,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_coerce,11,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_validlist,14,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_validdict,14,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_valid_exclude_unset,24,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_coerce_exclude_unset,25,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_validlist_exclude_unset,28,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,test_validdict_exclude_unset,28,False,True,used
github_repos\fastapi\tests\test_serialize_response_model.py,Item,4,True,False,used
github_repos\fastapi\tests\test_skip_defaults.py,get_root,8,False,True,used
github_repos\fastapi\tests\test_skip_defaults.py,get_exclude_unset,17,False,True,used
github_repos\fastapi\tests\test_skip_defaults.py,get_exclude_defaults,20,False,True,used
github_repos\fastapi\tests\test_skip_defaults.py,get_exclude_none,16,False,True,used
github_repos\fastapi\tests\test_skip_defaults.py,get_exclude_unset_none,22,False,True,used
github_repos\fastapi\tests\test_skip_defaults.py,test_return_defaults,20,False,True,used
github_repos\fastapi\tests\test_skip_defaults.py,test_return_exclude_unset,25,False,True,used
github_repos\fastapi\tests\test_skip_defaults.py,test_return_exclude_defaults,28,False,True,used
github_repos\fastapi\tests\test_skip_defaults.py,test_return_exclude_none,24,False,True,used
github_repos\fastapi\tests\test_skip_defaults.py,test_return_exclude_unset_none,30,False,True,used
github_repos\fastapi\tests\test_skip_defaults.py,SubModel,8,True,False,used
github_repos\fastapi\tests\test_skip_defaults.py,Model,5,True,False,used
github_repos\fastapi\tests\test_skip_defaults.py,ModelSubclass,13,True,False,used
github_repos\fastapi\tests\test_skip_defaults.py,ModelDefaults,13,True,False,used
github_repos\fastapi\tests\test_starlette_exception.py,test_get_item,13,False,True,used
github_repos\fastapi\tests\test_starlette_exception.py,test_get_item_not_found,23,False,True,used
github_repos\fastapi\tests\test_starlette_exception.py,test_get_starlette_item,23,False,True,used
github_repos\fastapi\tests\test_starlette_exception.py,test_get_starlette_item_not_found,33,False,True,used
github_repos\fastapi\tests\test_starlette_exception.py,test_no_body_status_code_exception_handlers,43,False,True,used
github_repos\fastapi\tests\test_starlette_exception.py,test_no_body_status_code_with_detail_exception_handlers,55,False,True,used
github_repos\fastapi\tests\test_starlette_exception.py,test_openapi_schema,19,False,True,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,int_convertor,13,False,True,used
github_repos\fastapi\tests\test_starlette_urlconvertors.py,float_convertor,15,False,True,used
